etd_id_absence,etd_id_etudiant,etd_id_module,etd_date_absence,etd_type_seance,etd_justifiee,etd_duree_heures
4492,514,44,2022-08-07,TD,Oui,1.5
4493,514,29,2022-12-22,TD,Non,1.5
4496,514,37,2024-05-05,Cours,Oui,1.5
4499,515,155,2022-12-17,Cours,Non,1.5
4500,515,161,2022-11-05,TD,Oui,1.5
4501,515,161,2024-04-03,TD,Non,1.5
4502,515,157,2023-06-25,TD,Non,1.5
4504,263,164,2022-12-18,TD,Oui,1.5
697,263,173,2024-12-07,Cours,Oui,1.5
4506,263,172,2025-04-25,TP,Non,1.5
4507,263,169,2025-01-12,TP,Oui,1.5
4512,517,199,2025-05-01,Cours,Oui,-1.5
5240,517,200,2022-01-31,Cours,Oui,1.5
3428,517,209,2025-02-15,Cours,Non,1.5
4515,518,81,2023-02-15,TP,Non,-1.5
4516,518,91,2022-08-06,TD,Oui,1.5
4518,518,96,2025-05-14,TD,Non,1.5
4185,518,93,2022-02-24,Cours,Oui,1.5
4521,518,76,2024-07-03,Cours,Non,1.5
4523,265,28,2022-11-18,TD,Non,1.5
4216,265,45,2024-04-10,TP,Oui,1.5
4527,265,30,2025-07-03,Cours,Oui,1.5
4528,265,36,2025-04-29,TP,Oui,1.5
4529,265,30,2022-05-27,TP,Oui,1.5
4530,265,35,2025-05-04,Cours,Oui,1.5
4535,265,30,2022-02-02,TD,Oui,1.5
4538,265,33,2024-05-15,TP,Oui,1.5
4539,265,34,2023-09-28,TD,Oui,-1.5
4540,265,39,2024-10-19,TP,Non,1.5
4541,520,133,2025-11-17,TP,Oui,1.5
742,520,134,2022-05-20,TD,Oui,1.5
4546,520,135,2025-03-26,Cours,Non,-1.0
4549,520,143,2025-02-17,TD,Non,1.5
8133,521,2,2025-08-21,TD,Oui,-1.5
4556,521,4,2023-02-23,TD,Non,1.5
4562,337,155,2024-11-24,TD,Non,-1.5
2295,337,156,2025-02-03,TP,Oui,1.5
6906,337,161,2025-06-11,Cours,Oui,1.5
5702,337,153,2024-03-24,TP,Oui,1.5
4569,337,151,2023-11-26,TD,Oui,1.5
4570,337,157,2024-11-30,TD,Non,1.5
4572,523,83,2023-02-05,TP,Non,1.5
4575,523,85,2022-06-03,TP,Oui,1.5
4576,524,11,2025-01-25,TP,Non,1.5
4830,524,13,2024-09-27,TD,Non,1.5
4580,524,5,2024-05-03,TP,Oui,-1.5
4581,524,19,2023-03-25,TP,Oui,1.5
4582,524,16,2022-09-25,TD,Oui,1.5
4583,524,21,2025-11-07,TD,Non,1.5
4584,524,23,2023-12-18,TP,Non,1.5
1335,524,19,2022-06-25,TP,Oui,1.5
4587,524,5,2025-04-25,TP,Non,1.5
4588,524,9,2022-12-29,TP,Oui,1.5
4783,524,7,2022-03-10,TP,Non,1.5
4595,525,73,2023-08-19,TD,Oui,1.5
4597,525,62,2024-09-13,Cours,Oui,1.5
4863,525,71,2025-08-17,Cours,Oui,1.5
4600,525,56,2024-11-24,TD,Oui,1.5
4602,526,178,2023-06-29,TP,Non,1.5
4603,526,183,2023-07-22,Cours,Oui,1.5
4604,526,180,2022-10-28,TP,Non,1.5
8775,526,181,2023-07-17,TP,Oui,1.5
4606,526,179,2024-02-18,TD,Non,-1.5
4610,526,179,2025-08-30,TD,Oui,1.5
4612,526,177,2025-06-12,Cours,Non,1.5
4613,526,181,2024-06-22,TD,Non,1.5
4614,526,175,2023-02-21,TP,Non,1.5
4619,527,151,2023-09-04,Cours,Non,1.5
4620,527,152,2022-02-02,TP,Oui,1.5
5500,528,160,2023-10-28,TD,Non,1.5
4624,528,155,2025-11-20,TD,Oui,1.5
4627,528,151,2024-04-21,TP,Non,1.5
4628,528,151,2023-06-20,Cours,Non,1.5
8677,528,155,2022-11-18,TD,Oui,1.5
4634,528,155,2025-05-14,TD,Non,1.5
7611,529,27,2024-08-28,TD,Non,1.5
4640,529,40,2023-12-11,Cours,Oui,1.5
4641,529,35,2025-04-30,TP,Non,1.5
5453,529,27,2022-11-05,Cours,Non,1.5
4643,529,42,2025-07-04,TP,Oui,1.5
4647,529,28,2024-04-10,TD,Oui,1.5
4649,529,45,2023-11-17,TD,Non,1.5
4651,529,27,2023-03-05,Cours,Non,1.5
4652,530,185,2023-02-12,Cours,Oui,-1.5
4655,530,177,2025-08-14,TD,Oui,1.5
4656,530,175,2023-11-07,TD,Oui,1.5
171,530,176,2022-11-17,Cours,Non,1.5
5736,531,202,2022-12-24,TP,Oui,1.5
4702,531,206,2023-07-10,Cours,Non,1.5
5520,531,201,2022-12-25,TD,Oui,1.5
4664,531,204,2023-09-28,TP,Non,1.5
4666,532,177,2023-04-18,Cours,Oui,1.5
4669,533,145,2022-07-21,Cours,Non,1.5
4670,533,136,2022-08-01,TP,Oui,1.5
4671,533,137,2022-04-18,TP,Oui,-1.5
6381,533,148,2023-03-23,Cours,Oui,1.5
4677,533,127,2025-06-05,TD,Non,1.5
4679,533,145,2022-02-15,Cours,Oui,1.5
1895,533,147,2024-05-29,Cours,Non,1.5
4686,270,103,2025-10-17,Cours,Oui,1.5
4690,270,108,2025-08-24,TP,Oui,1.5
1477,270,119,2022-02-19,TP,Non,1.5
4692,270,105,2023-07-17,TD,Oui,1.5
5617,270,121,2024-11-17,Cours,Non,1.5
4697,536,191,2024-10-08,Cours,Oui,1.5
4700,536,193,2024-04-24,Cours,Non,1.5
4702,536,195,2024-12-13,TD,Oui,1.5
4703,536,190,2025-08-14,TD,Oui,1.5
4705,536,189,2024-12-17,Cours,Oui,1.5
5396,537,199,2022-07-19,TP,Non,1.5
7036,537,208,2023-07-24,TD,Non,-1.5
4710,537,205,2023-03-04,TD,Non,1.5
4717,538,178,2022-12-28,TP,Oui,1.5
4718,538,179,2022-10-12,TP,Oui,1.5
4722,271,156,2024-11-11,Cours,Non,1.5
4725,271,158,2022-06-18,Cours,Non,1.5
2398,271,155,2025-06-21,TD,Non,1.5
4729,540,5,2025-02-28,Cours,Non,1.5
4730,540,13,2025-05-18,TP,Oui,1.5
4731,540,4,2022-11-27,TD,Oui,1.5
4735,541,118,2024-02-27,TD,Non,1.5
4736,541,117,2024-08-08,TP,Non,1.5
4739,541,109,2025-06-30,TP,Oui,1.5
4742,541,106,2022-12-13,TP,Oui,1.5
4744,541,117,2024-05-07,Cours,Non,1.5
4745,541,115,2023-02-21,TD,Non,1.5
8516,541,119,2023-02-12,TD,Non,1.5
4747,541,118,2025-04-04,Cours,Oui,1.5
8570,541,116,2022-02-08,TP,Oui,1.5
4749,541,121,2022-01-02,TD,Oui,1.5
5172,542,71,2025-04-23,TD,Non,1.5
6846,542,67,2023-05-20,Cours,Non,1.5
4755,542,56,2023-05-21,Cours,Non,1.5
2406,542,61,2022-11-10,TD,Non,1.5
4757,542,67,2022-10-04,TP,Oui,1.5
4758,542,71,2024-12-01,Cours,Non,1.5
4759,542,73,2023-08-07,TP,Oui,1.5
4760,542,51,2023-09-29,Cours,Oui,1.5
4761,542,64,2022-11-05,Cours,Oui,1.5
4767,542,58,2022-12-10,Cours,Non,1.5
859,135,41,2023-01-01,TD,Oui,1.5
4774,135,41,2023-01-02,TD,Oui,-1.5
4775,135,42,2022-03-12,TP,Non,1.5
4777,135,45,2023-02-20,TP,Oui,1.5
2947,135,42,2022-03-30,Cours,Non,1.5
4779,102,105,2024-03-29,Cours,Oui,-1.5
6089,102,123,2024-06-26,TD,Oui,1.5
3694,102,109,2025-05-20,TP,Oui,-29.0
4789,102,110,2023-06-01,Cours,Oui,1.5
4791,102,114,2023-03-31,TD,Non,1.5
4793,274,204,2024-10-04,TD,Non,1.5
4795,274,202,2025-10-31,Cours,Oui,1.5
4797,274,208,2022-03-19,TP,Oui,1.5
4800,274,205,2022-05-29,Cours,Oui,1.5
4802,274,205,2025-03-16,TD,Oui,1.5
4803,274,205,2024-11-06,TD,Non,1.5
4806,275,3,2024-01-21,TP,Non,1.5
4808,275,7,2022-10-11,TP,Oui,-1.5
4809,275,5,2024-12-07,Cours,Oui,1.5
4811,275,13,2025-03-06,TD,Oui,1.5
1447,276,117,2023-01-08,Cours,Non,1.5
4815,276,110,2022-12-30,Cours,Non,1.5
4817,276,112,2022-11-04,Cours,Non,-1.5
6980,276,103,2025-11-10,TP,Oui,1.5
5939,276,117,2023-06-01,TD,Non,1.5
4820,276,105,2022-08-09,TP,Oui,1.5
4821,276,107,2024-01-03,Cours,Oui,1.5
4822,276,114,2025-01-18,Cours,Non,-1.5
4825,548,197,2024-04-25,TP,Oui,1.5
6725,548,188,2025-05-01,Cours,Oui,-41.0
4827,548,188,2023-06-05,Cours,Non,1.5
4832,548,195,2022-10-30,TP,Oui,1.5
2422,548,195,2023-11-27,TD,Non,1.5
4834,548,191,2023-02-28,Cours,Non,1.5
1740,548,187,2024-11-16,TD,Oui,1.5
4837,548,192,2024-09-20,TD,Non,-1.5
3062,550,167,2022-06-20,TP,Oui,1.5
4841,550,171,2022-08-30,TP,Oui,1.5
7344,550,167,2023-11-16,Cours,Non,1.5
4844,550,172,2025-03-22,TD,Oui,1.5
4845,550,172,2022-10-13,TD,Non,1.5
3003,551,120,2024-01-10,TD,Oui,1.5
4848,551,120,2023-12-20,TD,Non,1.5
4849,551,106,2023-05-23,Cours,Non,1.5
584,551,112,2022-01-01,TP,Non,1.5
4855,551,121,2023-05-23,TD,Oui,1.5
3328,551,113,2024-05-03,TD,Non,1.5
2672,551,114,2025-06-20,Cours,Non,1.5
4880,551,113,2023-02-08,TP,Non,1.5
4861,551,108,2022-10-01,TP,Non,1.5
4863,551,105,2025-09-16,Cours,Oui,1.5
4864,552,109,2022-09-19,TD,Non,-1.5
4865,552,105,2022-11-26,TP,Oui,1.5
4867,552,101,2022-05-20,TD,Non,1.5
3155,552,106,2023-09-03,TP,Oui,1.5
4872,277,167,2025-09-05,TP,Non,1.5
4874,277,167,2024-03-02,TP,Oui,1.5
4875,277,171,2023-11-19,TD,Oui,1.5
4876,277,167,2024-12-06,TD,Oui,1.5
4879,278,163,2022-07-06,TD,Oui,1.5
4893,557,158,2023-11-06,TD,Non,1.5
4099,557,160,2023-11-10,TP,Oui,1.5
4896,476,34,2023-03-29,Cours,Oui,1.5
4897,476,43,2024-08-09,TD,Oui,1.5
7781,476,36,2024-08-25,Cours,Oui,1.5
4899,476,31,2024-04-21,TD,Oui,-1.5
4902,281,134,2024-08-30,Cours,Non,1.5
2204,281,127,2022-07-16,TD,Non,1.5
4905,281,143,2023-12-03,Cours,Non,1.5
4906,281,141,2023-06-14,Cours,Oui,1.5
4908,281,145,2025-01-31,TD,Oui,1.5
2095,281,141,2023-09-09,TP,Non,1.5
4912,281,130,2025-05-22,Cours,Non,1.5
4915,281,130,2022-08-27,TD,Non,1.5
4916,560,180,2022-07-21,TP,Oui,1.5
4921,560,177,2022-11-09,TD,Non,1.5
4922,560,176,2024-08-09,TP,Oui,-1.5
4924,560,183,2023-06-14,Cours,Oui,1.5
1729,560,178,2025-12-06,TD,Non,1.5
4926,560,177,2025-10-23,TP,Oui,1.5
4932,471,71,2025-04-29,TD,Non,1.5
4936,284,176,2025-03-10,TP,Non,1.5
7198,284,181,2025-05-28,TD,Oui,1.5
4938,284,181,2023-10-26,Cours,Non,1.5
4940,284,181,2022-04-11,Cours,Non,1.5
4942,564,127,2022-06-07,TD,Oui,1.5
4945,564,130,2023-07-23,Cours,Oui,1.5
4946,565,207,2023-12-10,TD,Oui,1.5
4947,565,199,2024-06-16,Cours,Oui,1.5
4948,565,203,2024-04-14,TP,Oui,-1.5
4950,565,208,2025-07-31,TD,Oui,1.5
4951,31,173,2024-03-02,TD,Non,1.5
8760,31,171,2022-02-20,Cours,Oui,1.5
4954,31,170,2024-03-02,Cours,Non,1.5
4955,31,169,2022-07-25,Cours,Non,-1.5
4956,31,169,2023-12-11,TD,Non,1.5
4957,31,166,2022-01-28,TD,Non,1.5
4958,31,171,2025-08-07,Cours,Non,1.5
4959,31,170,2022-02-18,Cours,Oui,1.5
4187,31,173,2025-11-19,TD,Non,1.5
4962,31,168,2023-11-19,TD,Oui,1.5
4964,567,17,2022-03-02,TD,Non,1.5
4965,567,12,2025-12-07,TP,Non,-1.5
8449,567,9,2022-02-15,TP,Non,1.5
4967,567,2,2023-10-07,Cours,Oui,1.5
4969,413,43,2024-11-27,TD,Oui,1.5
4970,413,36,2022-12-27,TD,Non,1.5
4974,569,127,2022-07-06,Cours,Non,1.5
4975,569,129,2025-02-28,Cours,Non,1.5
4976,569,129,2025-04-03,TD,Oui,1.5
4978,569,133,2024-03-08,TD,Non,-1.5
4981,569,142,2024-07-06,TD,Oui,1.5
4982,569,140,2023-03-15,Cours,Oui,1.5
8264,569,140,2023-09-01,Cours,Oui,1.5
1574,569,127,2022-04-09,TP,Non,1.5
4986,569,132,2022-07-19,Cours,Oui,1.5
5674,569,129,2023-07-02,TP,Non,1.5
4988,348,84,2024-03-06,TP,Oui,1.5
4989,348,78,2023-02-14,Cours,Oui,1.5
4991,348,97,2023-02-10,TD,Oui,1.5
4997,571,70,2022-10-04,Cours,Non,1.5
4998,571,69,2022-10-08,TD,Non,-1.5
2808,571,57,2023-09-09,TP,Oui,-1.5
6281,285,42,2023-11-02,TD,Non,1.5
5002,285,37,2022-02-23,TP,Oui,1.5
5003,285,37,2024-08-15,Cours,Non,1.5
5004,285,38,2022-02-22,Cours,Non,1.5
5007,285,44,2022-05-14,TD,Oui,1.5
5008,285,35,2025-10-06,Cours,Non,1.5
5010,573,72,2025-03-13,TD,Oui,1.5
5011,573,52,2024-02-17,Cours,Non,1.5
2876,573,58,2022-05-14,Cours,Oui,1.5
5015,573,59,2023-02-12,Cours,Non,1.5
5016,573,68,2025-01-29,TP,Oui,1.5
5018,573,69,2022-05-05,TD,Non,1.5
2585,573,60,2024-02-07,TP,Oui,1.5
7815,573,68,2023-07-06,TD,Non,1.5
5022,573,60,2023-09-22,TP,Non,-1.5
4878,575,193,2025-02-05,TD,Oui,1.5
5025,575,195,2025-05-14,TD,Oui,1.5
5026,575,193,2024-02-09,TP,Non,1.5
5027,575,193,2025-08-30,Cours,Oui,1.5
5033,575,196,2025-06-17,TP,Oui,1.5
5034,575,193,2025-11-29,TD,Non,1.5
5035,575,197,2025-05-14,Cours,Non,1.5
3115,575,187,2024-02-13,TD,Oui,1.5
5039,576,153,2024-10-25,TD,Non,1.5
6460,576,155,2023-02-02,TP,Non,1.5
5045,576,157,2022-09-30,Cours,Oui,1.5
5046,576,160,2023-05-18,TD,Non,1.5
5047,576,153,2024-03-06,TP,Oui,1.5
5048,576,158,2023-06-02,TP,Non,1.5
5049,576,153,2025-02-20,TP,Oui,1.5
2515,576,158,2024-04-11,TP,Oui,1.5
5053,576,159,2022-01-25,Cours,Non,1.5
5054,577,187,2023-11-14,Cours,Oui,1.5
5055,287,23,2024-06-03,TP,Non,1.5
5058,287,15,2022-02-07,TP,Non,1.5
5059,287,12,2022-04-06,TP,Non,1.5
5061,288,110,2024-10-03,TP,Oui,1.5
5063,288,110,2025-08-05,TP,Oui,1.5
5066,288,112,2022-06-12,TP,Oui,1.5
5067,288,116,2023-10-17,TD,Non,1.5
5069,289,5,2025-06-07,TD,Oui,1.5
5071,289,10,2023-03-31,Cours,Oui,1.5
5077,289,4,2023-06-11,Cours,Non,1.5
5083,582,77,2022-02-16,TD,Oui,1.5
7578,582,89,2025-09-21,TP,Non,-1.5
2733,582,88,2025-07-14,Cours,Non,1.5
5093,290,156,2025-08-23,TP,Oui,1.5
5094,290,151,2022-07-23,TD,Non,1.5
28,290,161,2024-08-10,TD,Oui,1.5
5096,290,161,2022-12-25,Cours,Oui,1.5
5097,290,160,2023-04-05,TD,Non,1.5
5098,290,156,2022-02-03,TP,Non,1.5
5100,290,159,2025-06-28,TD,Non,1.5
5103,290,153,2022-11-19,TP,Non,1.5
5104,584,151,2024-06-13,TD,Oui,1.5
3490,584,157,2025-08-09,Cours,Non,1.5
4318,584,154,2023-03-29,TD,Non,1.5
7958,584,161,2025-12-21,Cours,Non,1.5
709,584,156,2024-03-14,TP,Oui,1.5
5112,584,159,2022-01-28,TD,Non,-1.5
4652,585,52,2022-10-06,TP,Non,1.5
5114,585,57,2023-07-08,TD,Oui,1.5
2567,585,65,2023-06-30,TD,Non,-1.5
5116,585,60,2025-05-31,Cours,Oui,1.5
5119,585,67,2024-12-22,Cours,Non,1.5
5120,585,65,2022-09-06,TD,Non,1.5
5122,585,73,2025-08-01,TD,Non,1.5
5123,585,55,2023-10-16,TP,Non,1.5
7086,585,51,2024-06-06,Cours,Non,1.5
5838,585,58,2024-09-01,TP,Oui,1.5
5127,585,71,2022-07-01,TD,Oui,1.5
5128,585,54,2025-04-27,Cours,Oui,1.5
3934,586,196,2022-01-19,TD,Non,1.5
5131,586,192,2025-08-01,TP,Non,-1.5
2401,586,196,2025-11-25,Cours,Oui,1.5
5134,586,187,2023-07-23,TD,Non,1.5
5137,586,194,2024-04-24,TD,Oui,1.5
5138,586,194,2024-05-31,TD,Non,-29.0
5139,586,196,2025-12-06,TP,Non,1.5
1444,66,65,2025-10-15,TP,Non,1.5
3504,66,58,2023-05-01,TD,Oui,1.5
7529,66,70,2022-05-31,TD,Non,-1.5
5148,66,62,2025-04-10,TP,Non,1.5
5149,66,54,2022-07-11,TP,Non,-1.5
5150,66,52,2022-01-02,Cours,Oui,1.5
6907,66,65,2023-10-09,TD,Oui,1.5
8024,66,72,2025-01-16,TD,Oui,1.5
2079,588,43,2023-11-14,TD,Non,1.5
7310,589,156,2022-08-03,TD,Non,1.5
5156,589,152,2025-03-13,TD,Non,1.5
5658,589,152,2025-08-25,TD,Oui,1.5
5159,589,154,2023-10-26,Cours,Oui,1.5
5160,589,159,2022-05-04,TP,Non,1.5
2966,589,151,2025-03-12,TD,Non,1.5
5164,589,153,2022-02-11,Cours,Oui,1.5
5165,589,151,2022-10-06,TP,Oui,1.5
196,589,156,2022-02-24,Cours,Non,1.5
5167,591,156,2025-05-21,TP,Non,1.5
5168,591,160,2024-07-11,Cours,Non,1.5
5169,591,155,2022-10-19,Cours,Non,1.5
5172,591,152,2022-12-28,TP,Non,1.5
8334,591,154,2023-10-24,Cours,Non,1.5
5178,293,86,2023-12-18,TD,Non,1.5
2567,293,82,2025-04-05,TD,Non,1.5
4046,293,91,2022-11-27,Cours,Oui,-1.5
5182,293,98,2024-03-06,TD,Oui,-1.5
5183,293,93,2025-10-05,Cours,Oui,1.5
5186,293,94,2023-06-06,TP,Non,1.5
5189,293,96,2025-01-08,TP,Non,1.5
5987,293,93,2024-12-04,TP,Non,1.5
1102,293,76,2024-08-31,Cours,Oui,1.5
5194,293,79,2024-02-14,TD,Non,1.5
5196,140,201,2024-02-02,TP,Non,1.5
5199,140,207,2023-07-20,TP,Non,1.5
5202,140,208,2025-09-21,Cours,Non,1.5
3850,140,199,2025-09-21,TP,Oui,1.5
4385,140,201,2025-11-03,TP,Non,1.5
5208,594,190,2023-11-19,TP,Oui,1.5
5211,594,191,2025-11-28,TD,Oui,1.5
6983,594,193,2025-09-15,TP,Non,1.5
5215,594,193,2023-04-04,TD,Non,1.5
2028,294,63,2024-10-18,Cours,Oui,1.5
5220,294,62,2025-06-26,TP,Oui,1.5
5223,295,118,2024-12-12,Cours,Non,1.5
4494,295,108,2022-04-02,TP,Non,1.5
5227,295,115,2025-02-06,TD,Oui,1.5
5228,295,107,2025-12-08,TD,Oui,1.5
5229,295,111,2023-11-03,Cours,Oui,1.5
5232,597,18,2023-03-11,TP,Oui,1.5
5233,597,8,2025-11-28,Cours,Non,1.5
1606,597,10,2022-06-03,TP,Non,1.5
5240,459,128,2022-11-14,TD,Oui,1.5
5241,459,128,2022-09-28,TD,Non,1.5
33,459,140,2025-11-13,TD,Oui,1.5
5246,459,129,2022-12-20,TP,Non,1.5
1653,459,144,2025-09-18,TP,Non,1.5
5248,459,144,2025-05-10,TD,Oui,-1.5
5249,459,132,2025-01-07,TD,Non,1.5
5250,459,137,2025-03-24,TP,Non,1.5
6136,459,144,2023-08-18,TP,Non,1.5
5254,459,143,2022-03-19,Cours,Oui,1.5
5256,298,140,2024-10-15,Cours,Oui,1.5
5259,298,135,2024-12-05,TP,Non,1.5
5264,298,141,2023-04-25,TP,Non,1.5
5266,298,127,2024-01-16,TD,Non,1.5
5267,299,131,2023-09-16,Cours,Oui,1.5
5270,299,143,2022-05-17,TP,Oui,1.5
5272,299,142,2024-01-13,TD,Oui,1.5
5273,299,131,2022-09-22,TD,Oui,1.5
7782,299,139,2025-11-13,TP,Oui,1.5
518,299,131,2022-10-10,TP,Non,1.5
431,299,136,2022-09-16,Cours,Non,1.5
5279,299,129,2023-05-12,TP,Non,-1.5
5280,338,172,2023-11-13,Cours,Oui,1.5
5283,338,173,2025-03-02,TD,Non,1.5
5284,338,165,2024-02-06,TD,Oui,1.5
5287,338,166,2022-12-13,Cours,Non,1.5
5288,338,164,2023-08-03,TD,Oui,1.5
5289,338,163,2022-10-09,TD,Non,1.5
5290,338,171,2025-07-14,TP,Non,1.5
5291,338,168,2022-09-17,TD,Oui,1.5
5293,338,169,2022-09-17,TP,Oui,1.5
5294,300,196,2024-06-02,TP,Oui,1.5
453,300,195,2024-04-29,Cours,Non,1.5
5298,300,190,2022-03-05,Cours,Non,1.5
5299,300,189,2023-03-16,TD,Oui,1.5
3432,300,187,2024-05-23,Cours,Non,1.5
5303,300,192,2022-12-26,TP,Oui,1.5
8911,300,188,2025-01-29,Cours,Oui,1.5
5307,603,73,2023-07-01,TD,Oui,-1.5
5309,603,69,2024-11-26,Cours,Non,-1.5
7433,603,60,2022-10-01,TD,Oui,1.5
5311,603,61,2023-03-30,TP,Oui,1.5
5312,603,61,2023-05-19,Cours,Oui,1.5
5314,603,64,2022-02-04,TP,Non,1.5
5315,603,62,2024-03-30,TD,Oui,1.5
6922,604,51,2022-10-05,Cours,Non,1.5
5318,604,68,2025-10-10,Cours,Oui,1.5
3993,604,66,2024-10-29,TP,Oui,-1.5
5322,604,54,2024-04-02,Cours,Oui,1.5
5327,604,56,2023-09-21,Cours,Oui,1.5
5330,604,51,2022-06-17,Cours,Non,1.5
5331,604,56,2025-02-24,TD,Oui,1.5
5332,604,56,2022-08-08,Cours,Oui,1.5
5333,301,128,2022-07-22,Cours,Oui,1.5
5334,301,142,2023-07-08,TP,Non,1.5
5691,301,139,2025-06-09,TP,Oui,1.5
578,301,134,2024-07-10,TP,Oui,1.5
5338,301,131,2023-06-27,Cours,Non,1.5
5340,301,147,2023-07-19,TP,Non,1.5
368,301,131,2025-07-24,TP,Non,1.5
5342,301,141,2023-01-27,TP,Non,1.5
5343,301,140,2023-08-21,TP,Oui,1.5
8266,301,132,2024-05-28,Cours,Non,1.5
5347,302,180,2023-03-15,Cours,Oui,1.5
5348,302,181,2024-01-02,TP,Non,1.5
5349,302,182,2024-04-06,Cours,Non,1.5
5350,302,184,2024-06-04,TD,Non,-1.5
7637,302,178,2023-02-11,TD,Oui,-1.5
8412,302,184,2022-07-17,TP,Oui,-1.5
5240,302,183,2024-12-15,TD,Oui,1.5
2258,302,179,2025-12-07,Cours,Non,1.5
5360,302,176,2023-08-17,TP,Oui,1.5
5363,607,192,2023-08-27,TP,Oui,1.5
5365,607,192,2023-03-31,Cours,Non,1.5
5367,607,193,2022-06-22,TD,Non,1.5
7679,607,189,2024-02-27,TP,Non,1.5
5371,607,195,2024-12-11,TD,Oui,1.5
5373,607,187,2023-04-15,TP,Oui,1.5
5374,607,187,2024-05-27,TP,Non,1.5
5376,607,197,2024-10-10,TD,Non,1.5
5379,609,132,2024-12-13,Cours,Oui,1.5
3974,609,127,2023-02-24,Cours,Oui,-1.5
5383,610,65,2022-11-28,TD,Non,1.5
5384,610,68,2023-08-28,Cours,Oui,1.5
5387,610,58,2024-09-14,Cours,Oui,1.5
5390,373,167,2022-11-06,TD,Oui,1.5
5391,373,164,2024-05-12,Cours,Non,1.5
1211,304,142,2024-01-13,TD,Non,1.5
4830,304,142,2023-06-19,Cours,Oui,1.5
5398,304,132,2024-11-19,Cours,Non,1.5
1886,304,131,2024-07-06,Cours,Oui,1.5
955,304,133,2024-05-18,Cours,Non,1.5
2027,304,139,2025-09-19,TP,Oui,1.5
866,304,131,2022-06-03,Cours,Non,1.5
5412,70,9,2022-10-06,TD,Non,1.5
5415,70,4,2024-09-08,TP,Oui,1.5
5416,70,11,2025-04-04,TP,Oui,1.5
3960,70,9,2024-04-15,TD,Oui,1.5
5419,70,14,2025-09-19,TD,Oui,1.5
5422,305,207,2024-09-20,TP,Oui,1.5
5424,616,8,2024-07-01,Cours,Non,1.5
2808,616,21,2025-02-06,Cours,Oui,1.5
5429,617,195,2022-07-06,TD,Oui,1.5
5430,617,189,2022-04-18,Cours,Non,1.5
5431,617,196,2024-08-18,TP,Non,1.5
5432,617,189,2024-04-25,Cours,Oui,1.5
5434,617,190,2023-02-06,TP,Non,1.5
5436,618,205,2023-08-14,TP,Oui,1.5
2878,618,205,2025-04-07,Cours,Oui,1.5
5438,618,205,2025-01-23,TD,Oui,1.5
5439,618,202,2023-09-14,Cours,Oui,1.5
5440,618,199,2025-01-19,TD,Oui,1.5
5444,618,199,2022-11-05,TP,Non,1.5
5445,618,200,2024-05-28,TD,Oui,1.5
271,618,209,2025-07-14,TD,Non,1.5
5448,618,199,2025-11-06,TD,Non,1.5
5449,619,194,2022-02-01,TD,Non,1.5
5450,619,191,2022-01-03,TD,Oui,1.5
3527,619,195,2025-12-21,TD,Non,1.5
5453,621,112,2024-03-02,Cours,Oui,1.5
5454,621,108,2022-01-31,TP,Non,1.5
5455,621,110,2024-04-04,TD,Non,1.5
1005,621,110,2022-11-01,Cours,Non,1.5
5459,126,69,2025-07-29,TD,Oui,-1.5
5461,126,52,2025-01-24,Cours,Non,1.5
7691,126,57,2023-03-20,TP,Oui,1.5
5466,126,53,2022-12-03,TP,Oui,1.5
7357,126,71,2025-05-06,TP,Oui,-1.5
2682,126,58,2025-01-12,TD,Oui,1.5
5472,623,90,2023-01-23,Cours,Oui,1.5
485,309,61,2025-03-15,Cours,Oui,1.5
5481,626,179,2022-10-01,TD,Oui,-1.5
5862,626,181,2025-12-25,TP,Oui,1.5
2319,626,179,2025-09-12,Cours,Oui,1.5
5488,627,108,2022-10-23,TD,Non,1.5
1037,627,102,2023-08-05,Cours,Non,1.5
5490,627,112,2022-07-22,Cours,Oui,1.5
5492,627,103,2023-12-30,TP,Oui,1.5
5497,627,121,2022-05-30,TP,Non,1.5
440,627,101,2024-09-02,TD,Oui,1.5
5500,628,171,2025-04-12,TD,Non,1.5
1499,628,165,2023-01-30,TD,Non,1.5
7725,311,187,2025-09-03,TD,Non,1.5
7039,311,197,2022-07-23,Cours,Non,1.5
5044,311,195,2023-09-16,Cours,Oui,1.5
5510,312,201,2025-03-10,Cours,Non,1.5
5513,312,204,2022-11-30,TP,Non,1.5
5514,312,208,2024-03-24,Cours,Non,-1.5
5306,312,199,2023-01-06,TP,Non,1.5
5518,312,204,2022-10-25,TP,Non,1.5
5523,313,113,2025-08-09,TP,Non,1.5
5524,313,104,2025-03-04,Cours,Oui,1.5
5527,313,122,2025-03-21,Cours,Non,1.5
2581,313,111,2025-07-17,Cours,Non,1.5
5529,314,182,2024-10-15,TD,Non,1.5
5530,314,180,2025-01-12,TD,Oui,1.5
4762,314,185,2023-04-13,Cours,Non,1.5
6635,315,176,2022-09-05,TP,Non,1.5
5542,315,175,2023-05-21,Cours,Non,-1.5
5549,635,175,2025-10-12,Cours,Non,1.5
4094,317,126,2023-04-09,TD,Non,1.5
541,317,130,2022-03-23,TD,Non,1.5
5554,317,132,2024-06-11,TD,Non,1.5
5561,317,142,2023-01-13,TD,Oui,1.5
5564,317,144,2025-03-30,Cours,Non,1.5
5565,317,143,2024-11-06,Cours,Non,1.5
